participant_ID,Timestamp,Event,Stimulus,isTarget,isValidation,isRepeat,Button,Accuracy.IR,Accuracy.WR,Reaction_time_IR,Reaction_time_WR,CR_IR,CR_WR
235,1770256011869,Sentence shown,HVL_129_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256016917,Sentence shown,LVH_123_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256022209,Sentence shown,HH_189_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256023588,IR pressed,HH_189_A,TRUE,NA,TRUE,Spacebar,1,N/A,1379,NA,N/A,N/A
235,1770256024542,WR pressed,HH_189_A,TRUE,NA,TRUE,No,N/A,1,NA,953,N/A,N/A
235,1770256025778,Sentence shown,HVL_129_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256075791,Sentence shown,HH_162_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256085280,Sentence shown,LVL_135_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256112515,Sentence shown,HH_162_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256113759,IR pressed,HH_162_A,TRUE,NA,TRUE,Spacebar,1,N/A,1243,NA,N/A,N/A
235,1770256115710,WR pressed,HH_162_A,TRUE,NA,TRUE,Yes,N/A,1,NA,1951,N/A,N/A
235,1770256116981,Sentence shown,LVL_126_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256131496,Sentence shown,LVL_135_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256144540,Sentence shown,LVL_126_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256146299,IR pressed,LVL_126_A,TRUE,NA,TRUE,Spacebar,1,N/A,1759,NA,N/A,N/A
235,1770256147335,WR pressed,LVL_126_A,TRUE,NA,TRUE,Yes,N/A,1,NA,1036,N/A,N/A
235,1770256148485,Sentence shown,HVL_116_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256153715,Sentence shown,HVL_139_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256158811,Sentence shown,HH_145_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256164115,Sentence shown,LVH_104_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256173676,Sentence shown,LVH_140_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256188885,Sentence shown,HVL_139_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256190182,IR pressed,HVL_139_P,TRUE,NA,TRUE,Spacebar,1,N/A,1297,NA,N/A,N/A
235,1770256190467,WR pressed,HVL_139_P,TRUE,NA,TRUE,No,N/A,1,NA,285,N/A,N/A
235,1770256191543,Sentence shown,HVL_116_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256192746,IR pressed,HVL_116_A,TRUE,NA,TRUE,Spacebar,1,N/A,1203,NA,N/A,N/A
235,1770256214509,Sentence shown,HH_145_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256217225,IR pressed,HH_145_P,TRUE,NA,TRUE,Spacebar,1,N/A,2716,NA,N/A,N/A
235,1770256217592,WR pressed,HH_145_P,TRUE,NA,TRUE,Yes,N/A,1,NA,367,N/A,N/A
235,1770256223563,Sentence shown,LVH_140_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256233843,Sentence shown,LVH_104_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256259724,Sentence shown,LVH_181_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256274936,Sentence shown,HH_161_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256280111,Sentence shown,HVL_152_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256295461,Sentence shown,LVH_181_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256296822,IR pressed,LVH_181_P,TRUE,NA,TRUE,Spacebar,1,N/A,1361,NA,N/A,N/A
235,1770256297449,WR pressed,LVH_181_P,TRUE,NA,TRUE,Yes,N/A,1,NA,627,N/A,N/A
235,1770256319027,Sentence shown,HH_161_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256328906,Sentence shown,HVL_152_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256329647,IR pressed,HVL_152_P,TRUE,NA,TRUE,Spacebar,1,N/A,741,NA,N/A,N/A
235,1770256330180,WR pressed,HVL_152_P,TRUE,NA,TRUE,Yes,N/A,1,NA,533,N/A,N/A
235,1770256333187,Sentence shown,LVH_106_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256345114,Sentence shown,HVL_109_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256349854,Sentence shown,LVL_141_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256357654,Sentence shown,HH_152_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256365980,Sentence shown,LVH_106_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256367494,IR pressed,LVH_106_A,TRUE,NA,TRUE,Spacebar,1,N/A,1514,NA,N/A,N/A
235,1770256367744,WR pressed,LVH_106_A,TRUE,NA,TRUE,Yes,N/A,1,NA,250,N/A,N/A
235,1770256370685,Sentence shown,HVL_109_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256371605,IR pressed,HVL_109_A,TRUE,NA,TRUE,Spacebar,1,N/A,920,NA,N/A,N/A
235,1770256372786,WR pressed,HVL_109_A,TRUE,NA,TRUE,Yes,N/A,0,NA,1181,N/A,N/A
235,1770256373994,Sentence shown,LVL_107_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256384164,Sentence shown,LVL_141_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256396554,Sentence shown,HH_152_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256397483,IR pressed,HH_152_P,TRUE,NA,TRUE,Spacebar,1,N/A,929,NA,N/A,N/A
235,1770256397801,WR pressed,HH_152_P,TRUE,NA,TRUE,Yes,N/A,0,NA,318,N/A,N/A
235,1770256398616,Sentence shown,LVL_107_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256400101,IR pressed,LVL_107_A,TRUE,NA,TRUE,Spacebar,1,N/A,1485,NA,N/A,N/A
235,1770256400928,WR pressed,LVL_107_A,TRUE,NA,TRUE,No,N/A,1,NA,827,N/A,N/A
235,1770256530697,Sentence shown,LVL_114_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256545956,Sentence shown,LVH_126_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256551013,Sentence shown,HH_165_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256555911,Sentence shown,LVH_134_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256566118,Sentence shown,LVL_114_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256566938,IR pressed,LVL_114_A,TRUE,NA,TRUE,Spacebar,1,N/A,819,NA,N/A,N/A
235,1770256568331,WR pressed,LVL_114_A,TRUE,NA,TRUE,Yes,N/A,1,NA,1393,N/A,N/A
235,1770256579242,Sentence shown,LVH_126_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256580882,IR pressed,LVH_126_P,TRUE,NA,TRUE,Spacebar,1,N/A,1640,NA,N/A,N/A
235,1770256581330,WR pressed,LVH_126_P,TRUE,NA,TRUE,No,N/A,1,NA,448,N/A,N/A
235,1770256584905,Sentence shown,HH_165_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256587319,IR pressed,HH_165_P,TRUE,NA,TRUE,Spacebar,1,N/A,2414,NA,N/A,N/A
235,1770256587555,WR pressed,HH_165_P,TRUE,NA,TRUE,No,N/A,0,NA,236,N/A,N/A
235,1770256598397,Sentence shown,LVH_134_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256600566,IR pressed,LVH_134_P,TRUE,NA,TRUE,Spacebar,1,N/A,2169,NA,N/A,N/A
235,1770256604866,Sentence shown,HVL_135_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256614325,Sentence shown,LVH_105_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256619303,Sentence shown,LVH_159_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256645360,Sentence shown,LVH_105_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256646337,IR pressed,LVH_105_A,TRUE,NA,TRUE,Spacebar,1,N/A,977,NA,N/A,N/A
235,1770256647016,WR pressed,LVH_105_A,TRUE,NA,TRUE,Yes,N/A,1,NA,679,N/A,N/A
235,1770256648231,Sentence shown,LVL_125_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256653450,Sentence shown,HVL_135_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256654453,IR pressed,HVL_135_P,TRUE,NA,TRUE,Spacebar,1,N/A,1003,NA,N/A,N/A
235,1770256654840,WR pressed,HVL_135_P,TRUE,NA,TRUE,Yes,N/A,1,NA,386,N/A,N/A
235,1770256665791,Sentence shown,LVH_159_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256667398,IR pressed,LVH_159_A,TRUE,NA,TRUE,Spacebar,1,N/A,1606,NA,N/A,N/A
235,1770256667625,WR pressed,LVH_159_A,TRUE,NA,TRUE,No,N/A,1,NA,227,N/A,N/A
235,1770256668724,Sentence shown,LVL_125_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256671464,IR pressed,LVL_125_A,TRUE,NA,TRUE,Spacebar,1,N/A,2739,NA,N/A,N/A
235,1770256671725,WR pressed,LVL_125_A,TRUE,NA,TRUE,Yes,N/A,0,NA,261,N/A,N/A
235,1770256672469,Sentence shown,HVL_126_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256677698,Sentence shown,HH_179_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256682472,Sentence shown,HVL_134_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256697727,Sentence shown,HVL_158_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256702715,Sentence shown,HVL_126_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256704129,IR pressed,HVL_126_P,TRUE,NA,TRUE,Spacebar,1,N/A,1414,NA,N/A,N/A
235,1770256704901,WR pressed,HVL_126_P,TRUE,NA,TRUE,Yes,N/A,0,NA,772,N/A,N/A
235,1770256711064,Sentence shown,HH_179_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256714046,IR pressed,HH_179_A,TRUE,NA,TRUE,Spacebar,1,N/A,2982,NA,N/A,N/A
235,1770256715727,WR pressed,HH_179_A,TRUE,NA,TRUE,No,N/A,1,NA,1681,N/A,N/A
235,1770256726584,Sentence shown,LVL_101_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256736870,Sentence shown,HVL_158_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256744788,Sentence shown,HVL_134_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256745716,IR pressed,HVL_134_A,TRUE,NA,TRUE,Spacebar,1,N/A,928,NA,N/A,N/A
235,1770256746268,WR pressed,HVL_134_A,TRUE,NA,TRUE,No,N/A,1,NA,552,N/A,N/A
235,1770256747246,Sentence shown,LVL_133_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256769888,Sentence shown,LVL_101_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256771260,IR pressed,LVL_101_P,TRUE,NA,TRUE,Spacebar,1,N/A,1372,NA,N/A,N/A
235,1770256772631,WR pressed,LVL_101_P,TRUE,NA,TRUE,No,N/A,1,NA,1371,N/A,N/A
235,1770256791257,Sentence shown,LVL_133_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256810312,Sentence shown,HH_146_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256823818,Sentence shown,HH_137_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256828841,Sentence shown,HH_146_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256830880,IR pressed,HH_146_A,TRUE,NA,TRUE,Spacebar,1,N/A,2039,NA,N/A,N/A
235,1770256831183,WR pressed,HH_146_A,TRUE,NA,TRUE,Yes,N/A,1,NA,303,N/A,N/A
235,1770256832058,Sentence shown,HH_137_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
235,1770256833363,IR pressed,HH_137_P,TRUE,NA,TRUE,Spacebar,1,N/A,1305,NA,N/A,N/A
235,1770256833684,WR pressed,HH_137_P,TRUE,NA,TRUE,No,N/A,1,NA,321,N/A,N/A
236,1770293056039,Sentence shown,HVL_116_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293066248,Sentence shown,LVH_168_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293071432,Sentence shown,HH_176_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293081455,Sentence shown,HVL_116_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293082544,IR pressed,HVL_116_A,TRUE,NA,TRUE,Spacebar,1,N/A,1089,NA,N/A,N/A
236,1770293084738,WR pressed,HVL_116_A,TRUE,NA,TRUE,Yes,N/A,1,NA,2194,N/A,N/A
236,1770293085463,Sentence shown,LVH_144_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293095323,Sentence shown,HH_189_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293105236,Sentence shown,LVH_168_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293113131,Sentence shown,HH_176_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293116050,IR pressed,HH_176_A,TRUE,NA,TRUE,Spacebar,1,N/A,2919,NA,N/A,N/A
236,1770293117283,WR pressed,HH_176_A,TRUE,NA,TRUE,Yes,N/A,1,NA,1233,N/A,N/A
236,1770293118067,Sentence shown,HH_174_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293122839,Sentence shown,HVL_107_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293141010,Sentence shown,LVH_144_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293143138,IR pressed,LVH_144_A,TRUE,NA,TRUE,Spacebar,1,N/A,2128,NA,N/A,N/A
236,1770293143681,WR pressed,LVH_144_A,TRUE,NA,TRUE,Yes,N/A,0,NA,543,N/A,N/A
236,1770293144715,Sentence shown,HH_189_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293147353,IR pressed,HH_189_P,TRUE,NA,TRUE,Spacebar,1,N/A,2638,NA,N/A,N/A
236,1770293147797,WR pressed,HH_189_P,TRUE,NA,TRUE,No,N/A,1,NA,444,N/A,N/A
236,1770293148924,Sentence shown,LVL_103_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293158473,Sentence shown,HH_174_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293162604,WR pressed,HH_174_A,TRUE,NA,TRUE,Yes,N/A,0,NA,1005,N/A,N/A
236,1770293171601,Sentence shown,HVL_107_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293172896,IR pressed,HVL_107_P,TRUE,NA,TRUE,Spacebar,1,N/A,1295,NA,N/A,N/A
236,1770293173167,WR pressed,HVL_107_P,TRUE,NA,TRUE,Yes,N/A,1,NA,271,N/A,N/A
236,1770293174231,Sentence shown,HVL_104_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293189525,Sentence shown,LVL_138_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293197141,Sentence shown,LVL_103_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293199939,IR pressed,LVL_103_A,TRUE,NA,TRUE,Spacebar,1,N/A,2798,NA,N/A,N/A
236,1770293200283,WR pressed,LVL_103_A,TRUE,NA,TRUE,Yes,N/A,0,NA,344,N/A,N/A
236,1770293219475,Sentence shown,HVL_104_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293221404,IR pressed,HVL_104_P,TRUE,NA,TRUE,Spacebar,1,N/A,1929,NA,N/A,N/A
236,1770293221681,WR pressed,HVL_104_P,TRUE,NA,TRUE,Yes,N/A,0,NA,277,N/A,N/A
236,1770293227086,Sentence shown,LVL_138_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293229737,IR pressed,LVL_138_P,TRUE,NA,TRUE,Spacebar,1,N/A,2651,NA,N/A,N/A
236,1770293230015,WR pressed,LVL_138_P,TRUE,NA,TRUE,Yes,N/A,1,NA,278,N/A,N/A
236,1770293247184,Sentence shown,LVH_146_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293252133,Sentence shown,LVL_102_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293267400,Sentence shown,LVH_138_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293282652,Sentence shown,LVH_146_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293284400,IR pressed,LVH_146_A,TRUE,NA,TRUE,Spacebar,1,N/A,1748,NA,N/A,N/A
236,1770293285512,WR pressed,LVH_146_A,TRUE,NA,TRUE,Yes,N/A,1,NA,1112,N/A,N/A
236,1770293296796,Sentence shown,LVL_102_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293299013,IR pressed,LVL_102_P,TRUE,NA,TRUE,Spacebar,1,N/A,2217,NA,N/A,N/A
236,1770293301458,WR pressed,LVL_102_P,TRUE,NA,TRUE,No,N/A,1,NA,2445,N/A,N/A
236,1770293312086,Sentence shown,LVH_138_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293313680,IR pressed,LVH_138_P,TRUE,NA,TRUE,Spacebar,1,N/A,1594,NA,N/A,N/A
236,1770293313974,WR pressed,LVH_138_P,TRUE,NA,TRUE,Yes,N/A,1,NA,294,N/A,N/A
236,1770293315276,Sentence shown,LVL_136_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293320314,Sentence shown,HH_170_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293357554,Sentence shown,HH_170_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293358532,IR pressed,HH_170_P,TRUE,NA,TRUE,Spacebar,1,N/A,978,NA,N/A,N/A
236,1770293358719,WR pressed,HH_170_P,TRUE,NA,TRUE,Yes,N/A,1,NA,187,N/A,N/A
236,1770293361553,Sentence shown,LVL_136_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293364122,IR pressed,LVL_136_A,TRUE,NA,TRUE,Spacebar,1,N/A,2569,NA,N/A,N/A
236,1770293364500,WR pressed,LVL_136_A,TRUE,NA,TRUE,No,N/A,0,NA,378,N/A,N/A
236,1770293365545,Sentence shown,HVL_112_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293375945,Sentence shown,HVL_112_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293528246,Sentence shown,HH_182_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293532996,Sentence shown,HVL_144_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293562761,Sentence shown,HH_182_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293565248,IR pressed,HH_182_A,TRUE,NA,TRUE,Spacebar,1,N/A,2487,NA,N/A,N/A
236,1770293566748,WR pressed,HH_182_A,TRUE,NA,TRUE,Yes,N/A,1,NA,1500,N/A,N/A
236,1770293567920,Sentence shown,HVL_144_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293569580,IR pressed,HVL_144_A,TRUE,NA,TRUE,Spacebar,1,N/A,1660,NA,N/A,N/A
236,1770293570608,WR pressed,HVL_144_A,TRUE,NA,TRUE,Yes,N/A,0,NA,1028,N/A,N/A
236,1770293586168,Sentence shown,LVL_129_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293618685,Sentence shown,LVL_129_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293620505,IR pressed,LVL_129_A,TRUE,NA,TRUE,Spacebar,1,N/A,1820,NA,N/A,N/A
236,1770293620814,WR pressed,LVL_129_A,TRUE,NA,TRUE,No,N/A,1,NA,309,N/A,N/A
236,1770293621941,Sentence shown,LVL_148_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293631827,Sentence shown,HVL_121_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293636931,Sentence shown,LVH_107_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293646984,Sentence shown,LVL_148_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293649174,IR pressed,LVL_148_A,TRUE,NA,TRUE,Spacebar,1,N/A,2190,NA,N/A,N/A
236,1770293650234,WR pressed,LVL_148_A,TRUE,NA,TRUE,Yes,N/A,1,NA,1060,N/A,N/A
236,1770293663206,Sentence shown,HVL_121_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293665985,IR pressed,HVL_121_P,TRUE,NA,TRUE,Spacebar,1,N/A,2779,NA,N/A,N/A
236,1770293666375,WR pressed,HVL_121_P,TRUE,NA,TRUE,No,N/A,1,NA,390,N/A,N/A
236,1770293667213,Sentence shown,HH_171_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293679602,Sentence shown,LVH_107_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293681394,IR pressed,LVH_107_A,TRUE,NA,TRUE,Spacebar,1,N/A,1792,NA,N/A,N/A
236,1770293681755,WR pressed,LVH_107_A,TRUE,NA,TRUE,No,N/A,0,NA,361,N/A,N/A
236,1770293688076,Sentence shown,HVL_101_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293693173,Sentence shown,LVL_100_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293703108,Sentence shown,HH_183_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293712263,Sentence shown,HH_171_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293713358,IR pressed,HH_171_P,TRUE,NA,TRUE,Spacebar,1,N/A,1095,NA,N/A,N/A
236,1770293713601,WR pressed,HH_171_P,TRUE,NA,TRUE,Yes,N/A,0,NA,243,N/A,N/A
236,1770293719465,Sentence shown,HVL_139_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293726352,Sentence shown,LVL_100_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293728191,IR pressed,LVL_100_P,TRUE,NA,TRUE,Spacebar,1,N/A,1839,NA,N/A,N/A
236,1770293728611,WR pressed,LVL_100_P,TRUE,NA,TRUE,No,N/A,1,NA,420,N/A,N/A
236,1770293732499,Sentence shown,HVL_101_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293733962,IR pressed,HVL_101_A,TRUE,NA,TRUE,Spacebar,1,N/A,1463,NA,N/A,N/A
236,1770293734324,WR pressed,HVL_101_A,TRUE,NA,TRUE,Yes,N/A,1,NA,362,N/A,N/A
236,1770293735195,Sentence shown,HH_161_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293743908,Sentence shown,LVH_121_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293749187,Sentence shown,HH_183_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293751089,IR pressed,HH_183_A,TRUE,NA,TRUE,Spacebar,1,N/A,1902,NA,N/A,N/A
236,1770293751731,WR pressed,HH_183_A,TRUE,NA,TRUE,Yes,N/A,0,NA,642,N/A,N/A
236,1770293759681,Sentence shown,LVH_100_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293764497,Sentence shown,LVH_139_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293769452,Sentence shown,HVL_139_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293770575,IR pressed,HVL_139_P,TRUE,NA,TRUE,Spacebar,1,N/A,1123,NA,N/A,N/A
236,1770293770777,WR pressed,HVL_139_P,TRUE,NA,TRUE,Yes,N/A,1,NA,202,N/A,N/A
236,1770293772058,Sentence shown,LVL_143_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293781873,Sentence shown,HH_161_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293782805,IR pressed,HH_161_P,TRUE,NA,TRUE,Spacebar,1,N/A,932,NA,N/A,N/A
236,1770293783028,WR pressed,HH_161_P,TRUE,NA,TRUE,Yes,N/A,1,NA,223,N/A,N/A
236,1770293789351,Sentence shown,LVH_100_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
236,1770293790959,IR pressed,LVH_100_P,TRUE,NA,TRUE,Spacebar,1,N/A,1608,NA,N/A,N/A
236,1770293791674,WR pressed,LVH_100_P,TRUE,NA,TRUE,Yes,N/A,1,NA,715,N/A,N/A
